year_int,quarter_num,Quarter,Sector,Location,Insolvency_Count,time_index,lag_1,lag_2,rolling_avg_4,Sector_code,Location_code,Risk_level,Average_Interest_Rate,Energy_Price_Index,Regional_GDP
2016,3,Q3 2016,Accommodation & Food,England/Wales,377,2016.5,352.0,377.0,364.5,0,0,2,0.3424,37.11,1784443.0
2016,4,Q4 2016,Accommodation & Food,England/Wales,424,2016.75,377.0,352.0,368.6666666666667,0,0,2,0.25,39.13,1784443.0
2017,1,Q1 2017,Accommodation & Food,England/Wales,491,2017.0,424.0,377.0,382.5,0,0,2,0.25,39.57,1861953.0
2017,2,Q2 2017,Accommodation & Food,England/Wales,381,2017.25,491.0,424.0,411.0,0,0,2,0.25,38.3,1861953.0
2017,3,Q3 2017,Accommodation & Food,England/Wales,420,2017.5,381.0,491.0,418.25,0,0,2,0.25,38.64,1861953.0
2017,4,Q4 2017,Accommodation & Food,England/Wales,406,2017.75,420.0,381.0,429.0,0,0,2,0.413,41.23,1861953.0
2018,1,Q1 2018,Accommodation & Food,England/Wales,522,2018.0,406.0,420.0,424.5,0,0,2,0.5,41.62,1922054.0
2018,2,Q2 2018,Accommodation & Food,England/Wales,514,2018.25,522.0,406.0,432.25,0,0,2,0.5,40.89,1922054.0
2018,3,Q3 2018,Accommodation & Food,England/Wales,534,2018.5,514.0,522.0,465.5,0,0,2,0.663,42.33,1922054.0
2018,4,Q4 2018,Accommodation & Food,England/Wales,514,2018.75,534.0,514.0,494.0,0,0,2,0.75,45.37,1922054.0
2019,1,Q1 2019,Accommodation & Food,England/Wales,600,2019.0,514.0,534.0,521.0,0,0,2,0.75,46.57,1996347.0
2019,2,Q2 2019,Accommodation & Food,England/Wales,601,2019.25,600.0,514.0,540.5,0,0,2,0.75,45.14,1996347.0
2019,3,Q3 2019,Accommodation & Food,England/Wales,580,2019.5,601.0,600.0,562.25,0,0,2,0.75,44.6,1996347.0
2019,4,Q4 2019,Accommodation & Food,England/Wales,542,2019.75,580.0,601.0,573.75,0,0,2,0.75,47.61,1996347.0
2020,1,Q1 2020,Accommodation & Food,England/Wales,594,2020.0,542.0,580.0,580.75,0,0,2,0.6132,46.94,1885198.0
2020,2,Q2 2020,Accommodation & Food,England/Wales,318,2020.25,594.0,542.0,579.25,0,0,2,0.1,43.8,1885198.0
2020,3,Q3 2020,Accommodation & Food,England/Wales,356,2020.5,318.0,594.0,508.5,0,0,2,0.1,44.5,1885198.0
2020,4,Q4 2020,Accommodation & Food,England/Wales,447,2020.75,356.0,318.0,452.5,0,0,2,0.1,48.19,1885198.0
2021,1,Q1 2021,Accommodation & Food,England/Wales,296,2021.0,447.0,356.0,428.75,0,0,2,0.1,49.59,2042011.0
2021,2,Q2 2021,Accommodation & Food,England/Wales,384,2021.25,296.0,447.0,354.25,0,0,2,0.1,49.05,2042011.0
2021,3,Q3 2021,Accommodation & Food,England/Wales,454,2021.5,384.0,296.0,370.75,0,0,2,0.1,53.66,2042011.0
2021,4,Q4 2021,Accommodation & Food,England/Wales,542,2021.75,454.0,384.0,395.25,0,0,2,0.1261,60.97,2042011.0
2022,1,Q1 2022,Accommodation & Food,England/Wales,600,2022.0,542.0,454.0,419.0,0,0,2,0.45,66.09,2243340.0
2022,2,Q2 2022,Accommodation & Food,England/Wales,613,2022.25,600.0,542.0,495.0,0,0,2,0.9478,78.64,2243340.0
2022,3,Q3 2022,Accommodation & Food,England/Wales,723,2022.5,613.0,600.0,552.25,0,0,2,1.6141,86.09,2243340.0
2022,4,Q4 2022,Accommodation & Food,England/Wales,775,2022.75,723.0,613.0,619.5,0,0,2,2.8234,101.86,2243340.0
2023,1,Q1 2023,Accommodation & Food,England/Wales,851,2023.0,775.0,723.0,677.75,0,0,2,3.8472,105.67,2422397.0
2023,2,Q2 2023,Accommodation & Food,England/Wales,925,2023.25,851.0,775.0,740.5,0,0,2,4.4396,111.39,2422397.0
2023,3,Q3 2023,Accommodation & Food,England/Wales,940,2023.5,925.0,851.0,818.5,0,0,2,5.1603,108.35,2422397.0
2023,4,Q4 2023,Accommodation & Food,England/Wales,1022,2023.75,940.0,925.0,872.75,0,0,2,5.25,108.98,2422397.0
2024,1,Q1 2024,Accommodation & Food,England/Wales,884,2024.0,1022.0,940.0,934.5,0,0,2,5.25,112.39,1861953.0
2024,2,Q2 2024,Accommodation & Food,England/Wales,921,2024.25,884.0,1022.0,942.75,0,0,2,5.25,100.2,1861953.0
2024,3,Q3 2024,Accommodation & Food,England/Wales,855,2024.5,921.0,884.0,941.75,0,0,2,5.0842,100.64,1861953.0
2024,4,Q4 2024,Accommodation & Food,England/Wales,805,2024.75,855.0,921.0,920.5,0,0,2,4.8505,104.57,1861953.0
2025,1,Q1 2025,Accommodation & Food,England/Wales,827,2025.0,805.0,855.0,866.25,0,0,2,4.6,105.14,1861953.0
2025,2,Q2 2025,Accommodation & Food,England/Wales,882,2025.25,827.0,805.0,852.0,0,0,2,4.3516,98.78,1861953.0
2025,3,Q3 2025,Accommodation & Food,England/Wales,860,2025.5,882.0,827.0,842.25,0,0,2,4.25,98.05,1861953.0
2025,4,Q4 2025,Accommodation & Food,England/Wales,788,2025.75,860.0,882.0,843.5,0,0,2,4.25,99.05,1861953.0
2026,1,Q1 2026,Accommodation & Food,England/Wales,752,2026.0,788.0,860.0,839.25,0,0,2,0.75,49.59,1861953.0
2016,3,Q3 2016,Accommodation & Food,Scotland,28,2016.5,34.0,42.0,38.0,0,1,2,0.3424,37.11,151973.0
2016,4,Q4 2016,Accommodation & Food,Scotland,35,2016.75,28.0,34.0,34.666666666666664,0,1,2,0.25,39.13,151973.0
2017,1,Q1 2017,Accommodation & Food,Scotland,19,2017.0,35.0,28.0,34.75,0,1,2,0.25,39.57,159217.0
2017,2,Q2 2017,Accommodation & Food,Scotland,24,2017.25,19.0,35.0,29.0,0,1,2,0.25,38.3,159217.0
2017,3,Q3 2017,Accommodation & Food,Scotland,22,2017.5,24.0,19.0,26.5,0,1,2,0.25,38.64,159217.0
2017,4,Q4 2017,Accommodation & Food,Scotland,52,2017.75,22.0,24.0,25.0,0,1,2,0.413,41.23,159217.0
2018,1,Q1 2018,Accommodation & Food,Scotland,50,2018.0,52.0,22.0,29.25,0,1,2,0.5,41.62,162423.0
2018,2,Q2 2018,Accommodation & Food,Scotland,54,2018.25,50.0,52.0,37.0,0,1,2,0.5,40.89,162423.0
2018,3,Q3 2018,Accommodation & Food,Scotland,43,2018.5,54.0,50.0,44.5,0,1,2,0.663,42.33,162423.0
2018,4,Q4 2018,Accommodation & Food,Scotland,57,2018.75,43.0,54.0,49.75,0,1,2,0.75,45.37,162423.0
2019,1,Q1 2019,Accommodation & Food,Scotland,54,2019.0,57.0,43.0,51.0,0,1,2,0.75,46.57,168993.0
2019,2,Q2 2019,Accommodation & Food,Scotland,49,2019.25,54.0,57.0,52.0,0,1,2,0.75,45.14,168993.0
2019,3,Q3 2019,Accommodation & Food,Scotland,51,2019.5,49.0,54.0,50.75,0,1,2,0.75,44.6,168993.0
2019,4,Q4 2019,Accommodation & Food,Scotland,61,2019.75,51.0,49.0,52.75,0,1,2,0.75,47.61,168993.0
2020,1,Q1 2020,Accommodation & Food,Scotland,52,2020.0,61.0,51.0,53.75,0,1,2,0.6132,46.94,158489.0
2020,2,Q2 2020,Accommodation & Food,Scotland,18,2020.25,52.0,61.0,53.25,0,1,2,0.1,43.8,158489.0
2020,3,Q3 2020,Accommodation & Food,Scotland,30,2020.5,18.0,52.0,45.5,0,1,2,0.1,44.5,158489.0
2020,4,Q4 2020,Accommodation & Food,Scotland,22,2020.75,30.0,18.0,40.25,0,1,2,0.1,48.19,158489.0
2021,1,Q1 2021,Accommodation & Food,Scotland,12,2021.0,22.0,30.0,30.5,0,1,2,0.1,49.59,171688.0
2021,2,Q2 2021,Accommodation & Food,Scotland,25,2021.25,12.0,22.0,20.5,0,1,2,0.1,49.05,171688.0
2021,3,Q3 2021,Accommodation & Food,Scotland,23,2021.5,25.0,12.0,22.25,0,1,2,0.1,53.66,171688.0
2021,4,Q4 2021,Accommodation & Food,Scotland,26,2021.75,23.0,25.0,20.5,0,1,2,0.1261,60.97,171688.0
2022,1,Q1 2022,Accommodation & Food,Scotland,28,2022.0,26.0,23.0,21.5,0,1,2,0.45,66.09,188246.0
2022,2,Q2 2022,Accommodation & Food,Scotland,41,2022.25,28.0,26.0,25.5,0,1,2,0.9478,78.64,188246.0
2022,3,Q3 2022,Accommodation & Food,Scotland,47,2022.5,41.0,28.0,29.5,0,1,2,1.6141,86.09,188246.0
2022,4,Q4 2022,Accommodation & Food,Scotland,68,2022.75,47.0,41.0,35.5,0,1,2,2.8234,101.86,188246.0
2023,1,Q1 2023,Accommodation & Food,Scotland,64,2023.0,68.0,47.0,46.0,0,1,2,3.8472,105.67,204188.0
2023,2,Q2 2023,Accommodation & Food,Scotland,66,2023.25,64.0,68.0,55.0,0,1,2,4.4396,111.39,204188.0
2023,3,Q3 2023,Accommodation & Food,Scotland,57,2023.5,66.0,64.0,61.25,0,1,2,5.1603,108.35,204188.0
2023,4,Q4 2023,Accommodation & Food,Scotland,72,2023.75,57.0,66.0,63.75,0,1,2,5.25,108.98,204188.0
2024,1,Q1 2024,Accommodation & Food,Scotland,62,2024.0,72.0,57.0,64.75,0,1,2,5.25,112.39,1861953.0
2024,2,Q2 2024,Accommodation & Food,Scotland,75,2024.25,62.0,72.0,64.25,0,1,2,5.25,100.2,1861953.0
2024,3,Q3 2024,Accommodation & Food,Scotland,71,2024.5,75.0,62.0,66.5,0,1,2,5.0842,100.64,1861953.0
2024,4,Q4 2024,Accommodation & Food,Scotland,81,2024.75,71.0,75.0,70.0,0,1,2,4.8505,104.57,1861953.0
2025,1,Q1 2025,Accommodation & Food,Scotland,52,2025.0,81.0,71.0,72.25,0,1,2,4.6,105.14,1861953.0
2025,2,Q2 2025,Accommodation & Food,Scotland,74,2025.25,52.0,81.0,69.75,0,1,2,4.3516,98.78,1861953.0
2025,3,Q3 2025,Accommodation & Food,Scotland,81,2025.5,74.0,52.0,69.5,0,1,2,4.25,98.05,1861953.0
2025,4,Q4 2025,Accommodation & Food,Scotland,72,2025.75,81.0,74.0,72.0,0,1,2,4.25,99.05,1861953.0
2026,1,Q1 2026,Accommodation & Food,Scotland,65,2026.0,72.0,81.0,69.75,0,1,2,0.75,49.59,1861953.0
2016,3,Q3 2016,Admin & Support Services,England/Wales,395,2016.5,436.0,445.0,440.5,1,0,2,0.3424,37.11,1784443.0
2016,4,Q4 2016,Admin & Support Services,England/Wales,438,2016.75,395.0,436.0,425.3333333333333,1,0,2,0.25,39.13,1784443.0
2017,1,Q1 2017,Admin & Support Services,England/Wales,474,2017.0,438.0,395.0,428.5,1,0,2,0.25,39.57,1861953.0
2017,2,Q2 2017,Admin & Support Services,England/Wales,393,2017.25,474.0,438.0,435.75,1,0,2,0.25,38.3,1861953.0
2017,3,Q3 2017,Admin & Support Services,England/Wales,363,2017.5,393.0,474.0,425.0,1,0,2,0.25,38.64,1861953.0
2017,4,Q4 2017,Admin & Support Services,England/Wales,385,2017.75,363.0,393.0,417.0,1,0,2,0.413,41.23,1861953.0
2018,1,Q1 2018,Admin & Support Services,England/Wales,440,2018.0,385.0,363.0,403.75,1,0,2,0.5,41.62,1922054.0
2018,2,Q2 2018,Admin & Support Services,England/Wales,457,2018.25,440.0,385.0,395.25,1,0,2,0.5,40.89,1922054.0
2018,3,Q3 2018,Admin & Support Services,England/Wales,483,2018.5,457.0,440.0,411.25,1,0,2,0.663,42.33,1922054.0
2018,4,Q4 2018,Admin & Support Services,England/Wales,408,2018.75,483.0,457.0,441.25,1,0,2,0.75,45.37,1922054.0
2019,1,Q1 2019,Admin & Support Services,England/Wales,522,2019.0,408.0,483.0,447.0,1,0,2,0.75,46.57,1996347.0
2019,2,Q2 2019,Admin & Support Services,England/Wales,423,2019.25,522.0,408.0,467.5,1,0,2,0.75,45.14,1996347.0
2019,3,Q3 2019,Admin & Support Services,England/Wales,463,2019.5,423.0,522.0,459.0,1,0,2,0.75,44.6,1996347.0
2019,4,Q4 2019,Admin & Support Services,England/Wales,419,2019.75,463.0,423.0,454.0,1,0,2,0.75,47.61,1996347.0
2020,1,Q1 2020,Admin & Support Services,England/Wales,467,2020.0,419.0,463.0,456.75,1,0,2,0.6132,46.94,1885198.0
2020,2,Q2 2020,Admin & Support Services,England/Wales,329,2020.25,467.0,419.0,443.0,1,0,2,0.1,43.8,1885198.0
2020,3,Q3 2020,Admin & Support Services,England/Wales,284,2020.5,329.0,467.0,419.5,1,0,2,0.1,44.5,1885198.0
2020,4,Q4 2020,Admin & Support Services,England/Wales,361,2020.75,284.0,329.0,374.75,1,0,2,0.1,48.19,1885198.0
2021,1,Q1 2021,Admin & Support Services,England/Wales,272,2021.0,361.0,284.0,360.25,1,0,2,0.1,49.59,2042011.0
2021,2,Q2 2021,Admin & Support Services,England/Wales,355,2021.25,272.0,361.0,311.5,1,0,2,0.1,49.05,2042011.0
2021,3,Q3 2021,Admin & Support Services,England/Wales,416,2021.5,355.0,272.0,318.0,1,0,2,0.1,53.66,2042011.0
2021,4,Q4 2021,Admin & Support Services,England/Wales,528,2021.75,416.0,355.0,351.0,1,0,2,0.1261,60.97,2042011.0
2022,1,Q1 2022,Admin & Support Services,England/Wales,540,2022.0,528.0,416.0,392.75,1,0,2,0.45,66.09,2243340.0
2022,2,Q2 2022,Admin & Support Services,England/Wales,574,2022.25,540.0,528.0,459.75,1,0,2,0.9478,78.64,2243340.0
2022,3,Q3 2022,Admin & Support Services,England/Wales,511,2022.5,574.0,540.0,514.5,1,0,2,1.6141,86.09,2243340.0
2022,4,Q4 2022,Admin & Support Services,England/Wales,589,2022.75,511.0,574.0,538.25,1,0,2,2.8234,101.86,2243340.0
2023,1,Q1 2023,Admin & Support Services,England/Wales,541,2023.0,589.0,511.0,553.5,1,0,2,3.8472,105.67,2422397.0
2023,2,Q2 2023,Admin & Support Services,England/Wales,586,2023.25,541.0,589.0,553.75,1,0,2,4.4396,111.39,2422397.0
2023,3,Q3 2023,Admin & Support Services,England/Wales,574,2023.5,586.0,541.0,556.75,1,0,2,5.1603,108.35,2422397.0
2023,4,Q4 2023,Admin & Support Services,England/Wales,605,2023.75,574.0,586.0,572.5,1,0,2,5.25,108.98,2422397.0
2024,1,Q1 2024,Admin & Support Services,England/Wales,553,2024.0,605.0,574.0,576.5,1,0,2,5.25,112.39,1861953.0
2024,2,Q2 2024,Admin & Support Services,England/Wales,676,2024.25,553.0,605.0,579.5,1,0,2,5.25,100.2,1861953.0
2024,3,Q3 2024,Admin & Support Services,England/Wales,593,2024.5,676.0,553.0,602.0,1,0,2,5.0842,100.64,1861953.0
2024,4,Q4 2024,Admin & Support Services,England/Wales,547,2024.75,593.0,676.0,606.75,1,0,2,4.8505,104.57,1861953.0
2025,1,Q1 2025,Admin & Support Services,England/Wales,586,2025.0,547.0,593.0,592.25,1,0,2,4.6,105.14,1861953.0
2025,2,Q2 2025,Admin & Support Services,England/Wales,709,2025.25,586.0,547.0,600.5,1,0,2,4.3516,98.78,1861953.0
2025,3,Q3 2025,Admin & Support Services,England/Wales,572,2025.5,709.0,586.0,608.75,1,0,2,4.25,98.05,1861953.0
2025,4,Q4 2025,Admin & Support Services,England/Wales,585,2025.75,572.0,709.0,603.5,1,0,2,4.25,99.05,1861953.0
2026,1,Q1 2026,Admin & Support Services,England/Wales,499,2026.0,585.0,572.0,613.0,1,0,2,0.75,49.59,1861953.0
2016,3,Q3 2016,Admin & Support Services,Scotland,30,2016.5,41.0,32.0,36.5,1,1,2,0.3424,37.11,151973.0
2016,4,Q4 2016,Admin & Support Services,Scotland,28,2016.75,30.0,41.0,34.333333333333336,1,1,2,0.25,39.13,151973.0
2017,1,Q1 2017,Admin & Support Services,Scotland,17,2017.0,28.0,30.0,32.75,1,1,2,0.25,39.57,159217.0
2017,2,Q2 2017,Admin & Support Services,Scotland,31,2017.25,17.0,28.0,29.0,1,1,2,0.25,38.3,159217.0
2017,3,Q3 2017,Admin & Support Services,Scotland,32,2017.5,31.0,17.0,26.5,1,1,2,0.25,38.64,159217.0
2017,4,Q4 2017,Admin & Support Services,Scotland,22,2017.75,32.0,31.0,27.0,1,1,2,0.413,41.23,159217.0
2018,1,Q1 2018,Admin & Support Services,Scotland,24,2018.0,22.0,32.0,25.5,1,1,2,0.5,41.62,162423.0
2018,2,Q2 2018,Admin & Support Services,Scotland,35,2018.25,24.0,22.0,27.25,1,1,2,0.5,40.89,162423.0
2018,3,Q3 2018,Admin & Support Services,Scotland,16,2018.5,35.0,24.0,28.25,1,1,2,0.663,42.33,162423.0
2018,4,Q4 2018,Admin & Support Services,Scotland,24,2018.75,16.0,35.0,24.25,1,1,2,0.75,45.37,162423.0
2019,1,Q1 2019,Admin & Support Services,Scotland,26,2019.0,24.0,16.0,24.75,1,1,2,0.75,46.57,168993.0
2019,2,Q2 2019,Admin & Support Services,Scotland,18,2019.25,26.0,24.0,25.25,1,1,2,0.75,45.14,168993.0
2019,3,Q3 2019,Admin & Support Services,Scotland,25,2019.5,18.0,26.0,21.0,1,1,2,0.75,44.6,168993.0
2019,4,Q4 2019,Admin & Support Services,Scotland,21,2019.75,25.0,18.0,23.25,1,1,2,0.75,47.61,168993.0
2020,1,Q1 2020,Admin & Support Services,Scotland,19,2020.0,21.0,25.0,22.5,1,1,2,0.6132,46.94,158489.0
2020,2,Q2 2020,Admin & Support Services,Scotland,14,2020.25,19.0,21.0,20.75,1,1,2,0.1,43.8,158489.0
2020,3,Q3 2020,Admin & Support Services,Scotland,19,2020.5,14.0,19.0,19.75,1,1,2,0.1,44.5,158489.0
2020,4,Q4 2020,Admin & Support Services,Scotland,19,2020.75,19.0,14.0,18.25,1,1,2,0.1,48.19,158489.0
2021,1,Q1 2021,Admin & Support Services,Scotland,8,2021.0,19.0,19.0,17.75,1,1,2,0.1,49.59,171688.0
2021,2,Q2 2021,Admin & Support Services,Scotland,12,2021.25,8.0,19.0,15.0,1,1,2,0.1,49.05,171688.0
2021,3,Q3 2021,Admin & Support Services,Scotland,20,2021.5,12.0,8.0,14.5,1,1,2,0.1,53.66,171688.0
2021,4,Q4 2021,Admin & Support Services,Scotland,26,2021.75,20.0,12.0,14.75,1,1,2,0.1261,60.97,171688.0
2022,1,Q1 2022,Admin & Support Services,Scotland,31,2022.0,26.0,20.0,16.5,1,1,2,0.45,66.09,188246.0
2022,2,Q2 2022,Admin & Support Services,Scotland,18,2022.25,31.0,26.0,22.25,1,1,2,0.9478,78.64,188246.0
2022,3,Q3 2022,Admin & Support Services,Scotland,25,2022.5,18.0,31.0,23.75,1,1,2,1.6141,86.09,188246.0
2022,4,Q4 2022,Admin & Support Services,Scotland,21,2022.75,25.0,18.0,25.0,1,1,2,2.8234,101.86,188246.0
2023,1,Q1 2023,Admin & Support Services,Scotland,25,2023.0,21.0,25.0,23.75,1,1,2,3.8472,105.67,204188.0
2023,2,Q2 2023,Admin & Support Services,Scotland,29,2023.25,25.0,21.0,22.25,1,1,2,4.4396,111.39,204188.0
2023,3,Q3 2023,Admin & Support Services,Scotland,19,2023.5,29.0,25.0,25.0,1,1,2,5.1603,108.35,204188.0
2023,4,Q4 2023,Admin & Support Services,Scotland,30,2023.75,19.0,29.0,23.5,1,1,2,5.25,108.98,204188.0
2024,1,Q1 2024,Admin & Support Services,Scotland,35,2024.0,30.0,19.0,25.75,1,1,2,5.25,112.39,1861953.0
2024,2,Q2 2024,Admin & Support Services,Scotland,25,2024.25,35.0,30.0,28.25,1,1,2,5.25,100.2,1861953.0
2024,3,Q3 2024,Admin & Support Services,Scotland,21,2024.5,25.0,35.0,27.25,1,1,2,5.0842,100.64,1861953.0
2024,4,Q4 2024,Admin & Support Services,Scotland,19,2024.75,21.0,25.0,27.75,1,1,2,4.8505,104.57,1861953.0
2025,1,Q1 2025,Admin & Support Services,Scotland,27,2025.0,19.0,21.0,25.0,1,1,2,4.6,105.14,1861953.0
2025,2,Q2 2025,Admin & Support Services,Scotland,22,2025.25,27.0,19.0,23.0,1,1,2,4.3516,98.78,1861953.0
2025,3,Q3 2025,Admin & Support Services,Scotland,25,2025.5,22.0,27.0,22.25,1,1,2,4.25,98.05,1861953.0
2025,4,Q4 2025,Admin & Support Services,Scotland,33,2025.75,25.0,22.0,23.25,1,1,2,4.25,99.05,1861953.0
2026,1,Q1 2026,Admin & Support Services,Scotland,21,2026.0,33.0,25.0,26.75,1,1,2,0.75,49.59,1861953.0
2016,3,Q3 2016,Agriculture,England/Wales,11,2016.5,10.0,12.0,11.0,2,0,1,0.3424,37.11,1784443.0
2016,4,Q4 2016,Agriculture,England/Wales,13,2016.75,11.0,10.0,11.0,2,0,1,0.25,39.13,1784443.0
2017,1,Q1 2017,Agriculture,England/Wales,10,2017.0,13.0,11.0,11.5,2,0,1,0.25,39.57,1861953.0
2017,2,Q2 2017,Agriculture,England/Wales,10,2017.25,10.0,13.0,11.0,2,0,1,0.25,38.3,1861953.0
2017,3,Q3 2017,Agriculture,England/Wales,10,2017.5,10.0,10.0,11.0,2,0,1,0.25,38.64,1861953.0
2017,4,Q4 2017,Agriculture,England/Wales,21,2017.75,10.0,10.0,10.75,2,0,1,0.413,41.23,1861953.0
2018,1,Q1 2018,Agriculture,England/Wales,12,2018.0,21.0,10.0,12.75,2,0,1,0.5,41.62,1922054.0
2018,2,Q2 2018,Agriculture,England/Wales,11,2018.25,12.0,21.0,13.25,2,0,1,0.5,40.89,1922054.0
2018,3,Q3 2018,Agriculture,England/Wales,10,2018.5,11.0,12.0,13.5,2,0,1,0.663,42.33,1922054.0
2018,4,Q4 2018,Agriculture,England/Wales,15,2018.75,10.0,11.0,13.5,2,0,1,0.75,45.37,1922054.0
2019,1,Q1 2019,Agriculture,England/Wales,8,2019.0,15.0,10.0,12.0,2,0,1,0.75,46.57,1996347.0
2019,2,Q2 2019,Agriculture,England/Wales,12,2019.25,8.0,15.0,11.0,2,0,1,0.75,45.14,1996347.0
2019,3,Q3 2019,Agriculture,England/Wales,16,2019.5,12.0,8.0,11.25,2,0,1,0.75,44.6,1996347.0
2019,4,Q4 2019,Agriculture,England/Wales,17,2019.75,16.0,12.0,12.75,2,0,1,0.75,47.61,1996347.0
2020,1,Q1 2020,Agriculture,England/Wales,14,2020.0,17.0,16.0,13.25,2,0,1,0.6132,46.94,1885198.0
2020,2,Q2 2020,Agriculture,England/Wales,10,2020.25,14.0,17.0,14.75,2,0,1,0.1,43.8,1885198.0
2020,3,Q3 2020,Agriculture,England/Wales,10,2020.5,10.0,14.0,14.25,2,0,1,0.1,44.5,1885198.0
2020,4,Q4 2020,Agriculture,England/Wales,6,2020.75,10.0,10.0,12.75,2,0,1,0.1,48.19,1885198.0
2021,1,Q1 2021,Agriculture,England/Wales,11,2021.0,6.0,10.0,10.0,2,0,1,0.1,49.59,2042011.0
2021,2,Q2 2021,Agriculture,England/Wales,8,2021.25,11.0,6.0,9.25,2,0,1,0.1,49.05,2042011.0
2021,3,Q3 2021,Agriculture,England/Wales,8,2021.5,8.0,11.0,8.75,2,0,1,0.1,53.66,2042011.0
2021,4,Q4 2021,Agriculture,England/Wales,11,2021.75,8.0,8.0,8.25,2,0,1,0.1261,60.97,2042011.0
2022,1,Q1 2022,Agriculture,England/Wales,11,2022.0,11.0,8.0,9.5,2,0,1,0.45,66.09,2243340.0
2022,2,Q2 2022,Agriculture,England/Wales,22,2022.25,11.0,11.0,9.5,2,0,1,0.9478,78.64,2243340.0
2022,3,Q3 2022,Agriculture,England/Wales,25,2022.5,22.0,11.0,13.0,2,0,1,1.6141,86.09,2243340.0
2022,4,Q4 2022,Agriculture,England/Wales,26,2022.75,25.0,22.0,17.25,2,0,1,2.8234,101.86,2243340.0
2023,1,Q1 2023,Agriculture,England/Wales,19,2023.0,26.0,25.0,21.0,2,0,1,3.8472,105.67,2422397.0
2023,2,Q2 2023,Agriculture,England/Wales,32,2023.25,19.0,26.0,23.0,2,0,1,4.4396,111.39,2422397.0
2023,3,Q3 2023,Agriculture,England/Wales,17,2023.5,32.0,19.0,25.5,2,0,1,5.1603,108.35,2422397.0
2023,4,Q4 2023,Agriculture,England/Wales,16,2023.75,17.0,32.0,23.5,2,0,1,5.25,108.98,2422397.0
2024,1,Q1 2024,Agriculture,England/Wales,22,2024.0,16.0,17.0,21.0,2,0,1,5.25,112.39,1861953.0
2024,2,Q2 2024,Agriculture,England/Wales,28,2024.25,22.0,16.0,21.75,2,0,1,5.25,100.2,1861953.0
2024,3,Q3 2024,Agriculture,England/Wales,14,2024.5,28.0,22.0,20.75,2,0,1,5.0842,100.64,1861953.0
2024,4,Q4 2024,Agriculture,England/Wales,34,2024.75,14.0,28.0,20.0,2,0,1,4.8505,104.57,1861953.0
2025,1,Q1 2025,Agriculture,England/Wales,26,2025.0,34.0,14.0,24.5,2,0,1,4.6,105.14,1861953.0
2025,2,Q2 2025,Agriculture,England/Wales,23,2025.25,26.0,34.0,25.5,2,0,1,4.3516,98.78,1861953.0
2025,3,Q3 2025,Agriculture,England/Wales,13,2025.5,23.0,26.0,24.25,2,0,1,4.25,98.05,1861953.0
2025,4,Q4 2025,Agriculture,England/Wales,28,2025.75,13.0,23.0,24.0,2,0,1,4.25,99.05,1861953.0
2026,1,Q1 2026,Agriculture,England/Wales,15,2026.0,28.0,13.0,22.5,2,0,1,0.75,49.59,1861953.0
2017,2,Q2 2017,Agriculture,Scotland,1,2017.25,2.0,3.0,2.5,2,1,1,0.25,38.3,159217.0
2017,3,Q3 2017,Agriculture,Scotland,4,2017.5,1.0,2.0,2.0,2,1,1,0.25,38.64,159217.0
2018,1,Q1 2018,Agriculture,Scotland,1,2018.0,4.0,1.0,2.5,2,1,1,0.5,41.62,162423.0
2018,3,Q3 2018,Agriculture,Scotland,1,2018.5,1.0,4.0,2.0,2,1,1,0.663,42.33,162423.0
2019,2,Q2 2019,Agriculture,Scotland,1,2019.25,1.0,1.0,1.75,2,1,1,0.75,45.14,168993.0
2020,1,Q1 2020,Agriculture,Scotland,1,2020.0,1.0,1.0,1.75,2,1,1,0.6132,46.94,158489.0
2020,2,Q2 2020,Agriculture,Scotland,1,2020.25,1.0,1.0,1.0,2,1,1,0.1,43.8,158489.0
2020,4,Q4 2020,Agriculture,Scotland,1,2020.75,1.0,1.0,1.0,2,1,1,0.1,48.19,158489.0
2021,1,Q1 2021,Agriculture,Scotland,4,2021.0,1.0,1.0,1.0,2,1,1,0.1,49.59,171688.0
2021,2,Q2 2021,Agriculture,Scotland,2,2021.25,4.0,1.0,1.75,2,1,1,0.1,49.05,171688.0
2021,3,Q3 2021,Agriculture,Scotland,6,2021.5,2.0,4.0,2.0,2,1,1,0.1,53.66,171688.0
2021,4,Q4 2021,Agriculture,Scotland,1,2021.75,6.0,2.0,3.25,2,1,1,0.1261,60.97,171688.0
2022,2,Q2 2022,Agriculture,Scotland,2,2022.25,1.0,6.0,3.25,2,1,1,0.9478,78.64,188246.0
2022,3,Q3 2022,Agriculture,Scotland,2,2022.5,2.0,1.0,2.75,2,1,1,1.6141,86.09,188246.0
2022,4,Q4 2022,Agriculture,Scotland,1,2022.75,2.0,2.0,2.75,2,1,1,2.8234,101.86,188246.0
2023,1,Q1 2023,Agriculture,Scotland,3,2023.0,1.0,2.0,1.5,2,1,1,3.8472,105.67,204188.0
2023,2,Q2 2023,Agriculture,Scotland,3,2023.25,3.0,1.0,2.0,2,1,1,4.4396,111.39,204188.0
2023,4,Q4 2023,Agriculture,Scotland,4,2023.75,3.0,3.0,2.25,2,1,1,5.25,108.98,204188.0
2024,1,Q1 2024,Agriculture,Scotland,7,2024.0,4.0,3.0,2.75,2,1,1,5.25,112.39,1861953.0
